,breed_primary,breed_mixed,breed_unknown,color_primary,age,sex,size,coat,fixed,house_trained,special_needs,shots_current,env_children,env_dogs
51654,23,0,0,13,0,0,3,3,1,1,0,1,1,1
51659,138,1,0,4,0,1,3,4,1,0,0,1,1,1
51664,16,1,0,12,0,1,2,4,1,0,1,1,0,0
51678,140,0,0,2,3,1,1,4,0,0,0,1,1,1
51679,140,1,0,2,3,0,2,4,0,0,0,1,1,1
51693,89,0,0,13,3,0,1,2,1,0,0,1,1,1
51717,16,0,0,12,0,0,2,4,1,1,0,1,1,1
51729,64,1,0,12,1,0,2,4,1,0,0,1,1,1
51740,165,1,0,12,1,0,3,3,1,0,0,1,1,1
51744,37,1,0,13,0,0,2,4,0,0,0,1,1,1
51747,64,1,0,12,1,1,2,4,1,0,0,1,1,1
51748,64,1,0,12,1,1,2,4,1,0,0,1,1,1
51749,10,1,0,12,3,1,2,4,1,0,0,1,1,1
51785,16,1,0,12,0,1,2,4,1,1,0,1,1,1
51801,130,1,0,3,3,0,1,4,1,1,0,1,1,1
51802,106,1,0,14,3,0,2,4,1,1,0,1,1,1
51803,134,1,0,5,2,1,2,3,1,1,0,1,1,1
51808,44,1,0,13,1,1,2,4,1,0,0,1,1,1
51809,44,1,0,13,1,0,2,4,1,0,0,1,1,1
51810,44,1,0,2,1,0,2,4,1,0,0,1,1,1
51811,44,1,0,2,1,1,2,4,1,0,0,1,1,1
51815,182,1,0,13,0,0,3,3,1,0,0,1,1,1
51821,9,1,0,0,3,1,2,4,1,0,0,1,1,1
51836,11,0,0,8,3,0,2,4,1,0,0,1,1,1
51837,106,1,0,2,1,1,2,4,1,0,0,1,1,1
51838,106,1,0,2,1,1,2,4,1,0,0,1,1,1
51840,74,1,0,1,3,1,2,3,1,1,0,1,1,1
51842,94,1,0,12,1,0,2,4,1,0,0,1,1,1
51843,106,1,0,2,2,0,2,4,0,0,0,1,1,1
51849,84,0,0,2,3,0,1,3,1,1,0,1,1,1
51862,57,1,0,2,1,0,1,4,1,0,0,1,1,1
51863,57,1,0,2,1,1,1,4,1,0,0,1,1,1
51864,57,1,0,2,1,1,1,4,1,0,0,1,1,1
51865,57,1,0,2,1,1,1,4,1,0,0,1,1,1
51866,0,1,0,6,0,0,3,2,1,0,0,1,1,1
51867,106,1,0,14,1,1,1,4,1,0,0,0,1,1
51868,106,1,0,14,1,1,1,4,1,0,0,0,1,1
51869,106,1,0,14,1,1,1,4,1,0,0,0,1,1
51870,106,1,0,13,1,0,1,4,1,0,0,0,1,1
51871,101,1,0,14,1,1,2,4,1,0,0,0,1,1
51888,147,1,0,2,0,1,3,4,1,1,0,1,1,1
51894,94,1,0,12,1,1,2,3,1,0,0,1,1,1
51898,101,0,0,13,2,1,3,4,1,0,0,1,1,1
51906,49,0,0,14,3,1,3,4,1,1,0,1,1,1
51911,87,1,0,0,0,0,1,3,1,0,0,1,1,1
51914,142,1,0,3,0,0,2,4,1,0,0,1,1,1
51915,130,1,0,13,3,1,2,4,1,0,0,1,1,1
51916,130,1,0,2,3,1,2,4,1,0,0,1,1,1
51919,23,1,0,13,0,0,3,3,1,0,0,1,1,1
51927,62,0,0,10,2,1,3,4,1,1,0,1,1,1
51940,142,1,0,2,1,1,1,4,1,1,0,1,1,1
51959,152,1,0,1,3,0,2,4,1,1,0,1,1,1
51960,152,1,0,0,3,1,2,4,1,1,0,1,1,1
51961,162,1,0,0,0,0,2,4,1,1,0,1,1,1
51962,152,1,0,4,3,0,2,4,1,1,0,1,1,1
51963,152,1,0,4,3,0,2,3,1,1,0,1,1,1
51964,148,1,0,2,1,1,3,3,1,0,0,1,1,1
51965,30,1,0,2,1,1,3,3,1,0,0,1,1,1
51968,152,1,0,2,1,0,3,3,1,0,0,1,1,1
51969,30,1,0,2,1,1,3,3,1,0,0,1,1,1
51971,19,1,0,2,3,1,2,4,1,1,0,1,1,1
51973,94,1,0,2,3,0,2,4,1,0,0,1,1,1
51974,34,1,0,13,0,1,2,4,1,0,0,1,0,1
51979,130,1,0,1,3,1,1,4,0,1,0,0,1,1
51980,130,0,0,1,3,0,2,4,0,1,0,0,1,1
51983,138,1,0,2,0,1,3,4,0,1,0,1,1,0
51985,130,0,0,3,1,1,2,4,1,0,0,1,1,1
51991,101,1,0,4,0,0,2,4,1,1,0,1,1,1
51992,27,0,0,10,0,0,0,4,1,1,0,1,1,1
51993,138,1,0,2,3,1,3,4,1,0,0,1,1,1
51994,16,0,0,12,3,0,3,4,1,0,0,1,1,1
51995,106,0,0,14,3,1,2,4,1,0,0,1,1,1
51996,106,0,0,2,3,0,1,4,1,0,0,1,1,1
52003,106,0,0,14,3,1,2,4,1,1,0,1,1,1
52004,64,1,0,4,3,1,2,4,1,0,0,1,1,1
52005,56,1,0,13,3,1,2,3,1,0,0,1,1,1
52007,45,0,0,9,3,0,2,4,1,1,0,1,1,1
52022,133,0,0,10,0,1,3,2,1,0,1,1,1,1
52023,13,1,0,8,1,0,1,4,0,0,0,1,1,1
52029,132,1,0,8,0,0,2,4,1,1,0,1,0,1
52030,57,1,0,2,0,1,1,4,1,0,0,1,1,1
52042,101,1,0,12,3,0,3,3,1,1,0,1,1,1
52057,44,0,0,8,1,0,2,4,1,0,0,1,1,1
52058,44,0,0,8,1,0,2,4,1,0,0,1,1,1
52060,44,0,0,8,1,0,2,4,1,0,0,1,1,1
52061,44,0,0,9,1,1,2,4,1,0,0,1,1,1
52062,62,1,0,14,1,1,3,4,1,0,0,1,1,1
52157,141,1,0,4,0,1,1,4,1,0,0,1,1,1
52158,30,1,0,2,3,1,2,3,0,0,0,0,1,1
52162,84,0,0,1,3,0,1,3,1,1,0,1,1,1
52172,106,1,0,0,1,0,1,4,1,0,0,1,1,1
52173,30,1,0,2,1,0,1,4,1,0,0,1,1,1
52174,30,1,0,2,1,0,1,4,1,0,0,1,1,1
52179,11,1,0,12,3,0,2,4,1,1,0,1,1,1
52181,106,1,0,2,3,1,2,4,1,0,0,1,1,1
52182,24,1,0,1,0,0,1,4,1,1,0,1,1,1
52183,152,0,0,4,0,1,1,4,1,1,0,1,1,1
52186,144,0,0,12,3,0,0,2,1,1,0,1,1,1
52191,132,0,0,2,0,1,2,4,0,0,0,0,1,1
52195,11,1,0,2,3,0,2,4,1,1,0,1,1,1
52199,106,1,0,2,1,1,2,4,1,0,0,1,1,1
52202,44,1,0,1,1,1,2,3,0,1,0,1,1,1
52203,44,1,0,3,1,1,2,3,0,1,0,1,1,1
52204,44,1,0,3,1,1,2,3,0,1,0,1,1,1
52207,49,0,0,2,3,1,3,4,1,1,0,1,1,1
52208,37,1,0,13,3,0,2,4,1,0,0,0,1,1
52224,13,0,0,9,0,1,2,3,1,1,1,1,1,1
52229,106,1,0,14,0,1,1,4,1,1,0,1,1,1
52230,10,1,0,1,0,1,1,4,0,0,0,0,1,1
52231,16,1,0,4,2,0,3,4,0,1,0,0,1,1
52232,132,1,0,4,0,1,1,4,1,1,0,1,1,1
52233,94,1,0,2,3,0,2,4,1,1,0,1,1,1
52234,84,1,0,2,3,1,0,4,1,1,0,1,1,0
52238,106,1,0,2,0,1,1,4,1,1,0,1,1,1
52239,45,0,0,6,3,0,2,4,0,0,0,1,1,1
52240,181,1,0,5,3,1,2,4,0,0,0,1,1,1
52251,13,1,0,8,0,1,2,3,1,1,0,1,1,1
52256,165,0,0,2,0,0,2,4,1,1,0,1,1,1
52257,132,1,0,13,0,1,1,4,1,1,0,1,1,1
52258,130,1,0,0,0,0,2,4,1,0,0,1,1,1
52263,116,1,0,2,0,1,2,4,1,0,0,1,1,1
52275,9,1,0,13,1,1,2,4,1,1,0,1,1,1
52276,130,0,0,14,3,1,2,4,1,1,0,1,1,1
52279,130,1,0,14,3,1,2,3,1,1,0,1,1,1
52282,94,1,0,10,3,1,2,4,1,1,0,1,1,1
52287,9,1,0,4,0,0,2,4,1,1,0,1,1,1
52295,30,1,0,2,1,1,1,4,1,0,0,1,1,1
52300,100,0,0,6,0,1,3,4,1,1,0,1,0,0
52303,165,1,0,2,0,1,3,4,1,0,0,1,1,1
52306,106,0,0,0,3,0,1,4,0,0,0,0,1,1
52310,84,1,0,2,3,0,2,4,1,1,0,1,1,1
52314,11,1,0,12,1,0,2,4,1,0,0,1,1,1
52315,11,1,0,2,1,0,2,4,1,0,0,1,1,1
52319,45,0,0,10,3,1,2,4,0,0,0,1,1,1
52320,130,1,0,12,3,0,2,4,0,0,0,1,1,1
52321,45,1,0,10,0,0,2,4,0,0,0,1,1,1
52323,165,1,0,10,1,1,2,4,0,0,0,1,1,1
52327,62,0,0,2,3,1,3,5,1,0,0,1,0,1
52328,106,1,0,2,0,1,1,4,1,0,0,1,1,1
52329,106,1,0,2,1,1,2,4,1,0,0,1,1,1
52330,22,1,0,2,1,1,1,4,1,0,0,1,1,1
52331,22,1,0,2,1,0,1,4,1,0,0,1,1,1
52332,10,1,0,13,0,0,1,4,1,0,0,1,1,1
52333,10,1,0,13,0,1,1,4,1,0,0,1,1,1
52334,130,1,0,13,3,1,2,4,0,0,0,0,1,1
52338,152,1,0,4,0,0,1,4,1,1,0,1,1,1
52339,116,1,0,0,1,1,2,4,0,0,0,1,1,1
52340,62,1,0,10,3,0,3,4,1,1,0,1,1,1
52345,165,0,0,10,3,0,2,4,1,0,0,1,1,1
52348,16,0,0,12,0,1,3,4,1,0,0,1,1,1
52349,95,1,0,2,0,1,2,4,1,0,0,1,1,1
52350,10,1,0,13,1,1,1,4,1,0,0,1,1,1
52353,10,1,0,14,1,0,1,4,1,0,0,1,1,1
52361,84,1,0,2,0,0,1,4,1,1,1,1,1,1
52370,140,1,0,10,0,1,2,4,1,0,0,1,1,1
52372,16,1,0,12,0,0,2,4,1,1,0,1,1,1
52384,13,0,0,12,3,1,2,3,1,1,0,1,1,1
52386,106,1,0,2,1,1,2,4,0,0,0,1,1,1
52387,101,1,0,2,1,1,3,4,0,0,0,1,1,1
52388,101,1,0,2,1,1,2,4,0,0,0,1,1,1
52389,138,1,0,4,3,1,3,4,1,0,0,1,1,1
52393,106,1,0,2,0,0,2,4,1,1,0,1,1,1
52400,165,1,0,4,1,1,2,4,1,0,0,1,1,1
52401,34,1,0,13,0,0,2,4,1,1,0,1,1,1
52417,45,1,0,13,0,1,2,4,0,0,0,0,1,1
52427,130,1,0,4,0,1,2,4,1,0,0,0,1,1
52466,76,1,0,4,3,0,2,4,1,1,0,1,1,1
52475,16,1,0,12,0,0,3,4,1,0,0,1,1,1
52481,106,1,0,2,0,1,1,4,1,0,0,0,1,1
52482,106,0,0,4,1,1,1,3,0,0,0,1,1,1
52483,84,1,0,12,0,1,2,4,0,0,0,0,1,1
52488,165,1,0,2,0,1,2,4,1,1,0,0,1,0
52492,130,1,0,2,3,1,2,4,1,0,0,1,1,1
52493,58,1,0,1,3,0,1,4,1,0,0,1,0,1
52494,58,1,0,3,1,0,2,4,1,0,0,1,1,1
52495,58,1,0,12,1,1,2,4,1,0,0,1,1,1
52496,58,1,0,1,1,1,2,4,1,0,0,1,1,1
52497,58,1,0,3,1,1,2,4,1,0,0,1,1,1
52498,9,1,0,4,3,1,1,4,1,1,1,1,1,1
52499,44,1,0,8,3,0,2,4,1,1,0,1,1,0
52500,34,1,0,3,3,0,2,4,1,0,0,1,1,0
52501,57,0,0,11,3,1,1,2,1,1,0,1,1,1
52502,132,1,0,2,0,1,2,4,1,0,0,1,1,1
52503,117,1,0,3,3,1,2,4,1,0,0,1,1,1
52508,16,1,0,12,0,1,2,3,1,1,0,1,1,1
52513,52,0,0,4,0,0,1,4,1,1,0,1,1,1
52514,140,1,0,2,1,1,1,4,0,0,0,1,1,1
52529,142,0,0,1,0,1,1,4,1,1,0,1,1,1
52539,13,1,0,12,1,1,2,4,1,0,0,0,1,1
52540,49,1,0,4,2,1,3,4,1,0,1,0,0,1
52541,106,0,0,4,1,1,2,4,0,0,0,0,1,1
52557,106,1,0,2,0,0,1,4,1,1,0,1,1,1
52558,12,1,0,10,0,0,2,4,1,0,0,1,0,0
52566,84,1,0,2,0,1,2,3,1,1,0,1,0,1
52570,140,1,0,14,0,1,1,3,1,0,0,1,1,1
52573,116,1,0,2,0,0,2,4,1,0,0,1,1,1
52575,106,1,0,2,1,0,2,3,1,0,0,1,1,1
52576,106,1,0,2,1,1,2,3,1,0,0,1,1,1
52578,58,0,0,12,3,1,1,4,0,0,0,0,1,1
52580,106,1,0,5,2,0,2,3,1,1,1,1,1,0
52584,141,1,0,4,0,1,1,4,1,1,0,1,1,1
52586,9,1,0,2,3,1,1,4,1,1,0,1,1,1
52593,130,0,0,12,1,0,2,4,1,0,0,1,1,1
52595,130,1,0,0,3,0,2,4,1,0,0,1,1,1
52600,79,1,0,12,3,0,2,3,1,1,0,0,1,1
52601,171,1,0,12,0,0,2,3,1,1,0,1,1,1
52604,88,0,0,13,0,0,0,4,1,1,0,1,1,1
52605,106,0,0,2,3,0,2,4,0,0,0,1,1,1
52606,165,1,0,3,0,0,2,4,1,0,0,1,1,1
52607,171,1,0,12,0,1,1,4,1,0,0,1,1,1
52612,106,0,0,4,0,0,2,4,1,0,0,1,1,1
52613,106,1,0,2,2,1,1,4,0,0,0,0,1,1
52618,130,0,0,0,2,1,2,4,1,0,0,0,1,1
52621,149,1,0,2,0,0,3,3,1,0,0,1,0,1
52626,84,1,0,1,1,0,2,4,0,0,0,1,1,1
52638,11,1,0,13,1,1,2,4,1,0,0,1,1,1
52640,11,1,0,2,0,1,1,4,1,0,0,1,1,1
52643,155,1,0,1,0,1,3,2,1,1,0,1,0,1
52652,34,1,0,3,2,1,1,4,1,0,0,1,1,1
52653,130,1,0,4,3,1,2,4,1,1,0,1,1,1
52654,106,1,0,4,2,0,2,4,1,0,0,1,1,1
52662,58,1,0,12,0,1,1,4,1,0,0,1,1,1
52663,95,1,0,13,0,0,1,2,1,1,0,1,1,1
52675,84,1,0,2,0,1,2,4,1,1,0,1,1,1
52676,182,1,0,12,1,1,2,2,1,0,0,1,1,1
52680,9,1,0,14,3,0,2,4,1,1,0,1,1,0
52681,94,1,0,14,0,1,2,4,1,0,0,1,1,1
52683,106,1,0,2,3,1,0,4,1,1,0,1,1,1
52684,13,0,0,1,0,1,2,3,1,1,0,1,1,1
52685,24,1,0,2,3,1,1,4,1,0,0,1,1,1
52686,182,1,0,12,1,0,2,2,1,0,0,1,1,1
52687,43,0,0,14,0,0,1,3,1,1,0,1,1,1
52691,106,1,0,1,0,0,2,4,1,1,0,0,1,1
52692,94,1,0,13,0,1,2,4,1,0,0,1,1,1
52695,34,1,0,1,0,1,2,4,1,0,0,1,1,1
52699,152,1,0,3,1,1,2,4,1,0,0,1,1,1
52701,181,1,0,14,1,0,1,4,1,0,0,1,1,1
52703,34,1,0,12,1,0,2,4,1,0,0,1,1,1
52723,106,1,0,2,3,0,0,3,1,1,0,1,1,1
52725,6,1,0,2,0,1,2,4,1,0,0,1,0,0
52729,94,1,0,2,0,0,1,4,1,1,0,1,1,1
52730,25,1,0,3,3,1,2,4,1,0,0,1,1,1
52731,106,1,0,0,3,1,2,4,0,0,0,1,1,1
52732,94,1,0,5,3,1,2,4,0,0,0,1,1,1
52736,106,1,0,2,3,1,1,4,0,0,0,1,1,1
52738,156,1,0,1,0,0,1,3,1,0,0,1,1,1
52740,94,1,0,14,1,1,1,4,1,1,0,1,1,1
52741,9,1,0,2,3,1,1,4,1,1,0,1,1,1
52742,65,1,0,2,0,1,0,4,1,1,0,1,1,1
52744,71,0,0,13,0,1,2,4,1,1,0,1,1,1
52752,134,1,0,2,2,1,3,3,1,1,0,1,1,1
52775,44,1,0,9,0,0,2,3,1,1,1,1,1,1
52783,130,0,0,3,0,1,2,4,1,0,0,1,1,1
52791,139,1,0,10,0,1,1,4,1,0,0,1,1,1
52792,140,1,0,10,0,0,2,4,1,0,0,1,1,1
52793,140,1,0,10,0,0,1,4,1,0,0,1,1,1
52794,106,0,0,2,0,0,1,4,1,0,0,1,1,1
52795,140,1,0,3,0,0,2,3,1,0,0,1,1,1
52796,25,1,0,14,0,0,2,4,1,0,0,1,1,1
52797,116,1,0,4,0,0,2,4,1,0,0,1,1,1
52798,116,0,0,13,1,1,2,4,1,0,0,1,1,1
52799,99,1,0,2,0,1,0,2,0,1,0,0,1,1
52800,11,0,0,8,3,0,3,4,1,1,1,1,1,1
52801,11,1,0,10,0,1,2,3,1,1,0,1,1,0
52802,57,0,0,12,0,1,1,2,1,1,0,1,0,1
52808,62,0,0,10,2,1,3,2,1,0,0,1,1,1
52816,94,1,0,12,3,0,1,4,1,1,1,1,1,1
52817,106,1,0,4,3,1,2,4,1,1,0,1,1,1
52818,76,1,0,10,3,1,3,4,1,0,0,1,1,1
52819,76,1,0,10,3,1,3,4,1,0,0,1,1,1
52820,106,1,0,2,0,1,1,4,1,1,0,1,1,1
52824,101,1,0,12,0,1,3,4,1,1,0,1,1,1
52829,13,1,0,2,0,0,2,3,1,1,0,1,1,0
52831,94,1,0,13,1,0,2,4,0,0,0,1,1,1
52832,117,1,0,3,1,0,2,4,0,0,0,1,1,1
52833,37,1,0,3,0,1,2,4,1,0,0,1,1,1
52834,142,1,0,1,0,1,2,4,1,1,0,1,1,1
52837,116,1,0,14,1,0,2,4,0,0,0,1,0,1
52838,34,1,0,3,0,0,1,4,1,1,0,1,0,0
52839,84,1,0,1,3,1,2,4,0,0,0,1,1,1
52840,6,1,0,3,3,1,2,4,1,0,0,1,1,1
52841,11,1,0,10,1,1,2,4,1,0,0,1,1,1
52845,106,1,0,2,0,1,1,4,1,1,0,1,1,0
52846,106,1,0,2,0,0,2,4,1,1,0,1,1,1
52847,106,1,0,2,0,1,1,4,1,1,0,1,1,1
52848,30,1,0,4,3,0,2,4,1,1,0,1,1,1
52849,6,0,0,3,0,0,2,4,1,1,0,1,1,1
52850,76,1,0,1,0,1,3,4,1,1,1,1,1,1
52856,19,1,0,4,1,1,1,3,0,0,0,1,1,1
52859,106,1,0,3,3,1,2,4,1,0,0,1,1,1
52865,106,1,0,0,0,0,2,4,1,1,0,1,1,1
52871,88,1,0,2,1,1,2,4,1,0,0,1,1,1
52872,16,1,0,12,1,0,3,4,1,1,1,1,0,1
52878,162,1,0,0,3,0,2,4,1,1,0,1,1,1
52880,106,1,0,2,0,1,2,4,1,0,1,1,1,1
52883,45,1,0,10,1,1,2,4,1,1,0,1,1,1
52885,181,1,0,14,1,0,1,4,0,0,0,0,1,1
52886,84,1,0,0,3,1,1,3,0,0,1,0,1,1
52887,116,1,0,2,0,0,2,4,1,0,0,1,1,1
52888,130,1,0,2,0,1,2,4,1,0,0,1,1,1
52889,106,1,0,2,0,1,1,4,1,0,0,1,1,1
52890,116,1,0,2,0,0,2,4,1,0,0,1,1,1
52895,91,1,0,14,0,0,1,4,1,1,0,1,1,1
52897,84,0,0,1,0,0,1,3,1,1,0,1,1,1
52902,155,1,0,13,0,1,3,3,1,0,0,1,1,1
52909,106,1,0,2,0,0,2,4,1,1,0,1,1,1
52912,130,1,0,3,0,1,1,4,1,1,0,1,1,1
52913,130,1,0,2,1,0,2,4,1,1,0,1,1,1
52916,152,1,0,2,0,0,2,3,1,1,0,1,1,1
52917,152,1,0,2,3,0,2,3,1,1,0,1,1,1
52921,11,1,0,8,0,0,2,4,1,0,0,1,1,1
52925,116,1,0,3,0,0,3,4,1,0,0,1,1,1
52927,6,1,0,0,3,0,2,4,0,0,0,0,1,1
52928,106,1,0,2,0,0,2,4,1,1,0,1,1,1
52933,143,0,0,12,0,0,1,2,1,1,1,1,1,1
52934,30,1,0,2,1,1,2,3,0,0,0,1,1,1
52935,106,1,0,2,1,1,2,3,0,0,0,1,1,1
52936,30,1,0,2,1,1,2,3,0,0,0,1,1,1
52948,106,1,0,2,0,1,2,4,1,0,0,1,1,1
52951,132,1,0,4,3,0,2,4,0,0,0,0,1,1
52954,171,1,0,12,0,0,1,4,0,0,0,0,1,1
52956,142,1,0,2,3,1,1,4,1,1,0,1,0,1
52957,95,1,0,0,1,1,1,3,1,0,1,1,1,1
52966,30,1,0,1,3,0,2,3,0,0,0,1,1,1
52967,162,1,0,3,0,0,2,4,1,1,0,1,1,1
52973,44,1,0,2,0,1,2,4,1,1,0,1,1,1
52977,116,1,0,2,3,1,2,4,1,0,0,1,1,1
52978,94,1,0,14,3,0,2,4,1,1,0,1,1,1
52985,106,1,0,2,0,1,2,4,0,0,0,1,1,1
52993,85,1,0,0,3,0,2,4,1,1,0,1,1,1
52994,30,1,0,2,3,1,2,4,1,0,0,1,1,1
52995,16,1,0,12,1,0,3,3,1,1,0,1,1,1
53001,6,1,0,13,0,1,1,4,1,1,0,1,1,1
53002,162,1,0,13,3,1,1,4,1,0,0,1,1,1
53005,106,1,0,4,3,0,2,4,1,1,0,1,1,0
53009,161,1,0,13,0,0,2,2,1,1,0,1,1,1
53015,19,0,0,14,0,0,2,4,1,0,0,1,1,1
53016,44,1,0,3,1,0,1,3,1,1,0,1,1,1
53026,144,0,0,12,0,1,0,2,1,1,0,1,1,1
53027,140,1,0,4,0,1,2,4,1,0,0,1,1,1
53028,140,1,0,2,0,0,2,4,1,0,0,1,1,1
53032,144,1,0,13,0,1,1,2,1,1,0,1,0,1
53033,130,0,0,0,1,1,2,4,1,0,1,0,1,1
53035,140,1,0,2,0,0,2,4,1,0,0,1,1,1
53036,130,1,0,4,0,1,2,4,1,0,0,1,1,1
53037,34,1,0,2,3,1,2,4,1,1,0,1,1,1
53038,165,1,0,1,3,0,2,3,1,1,0,1,1,0
53046,24,1,0,2,0,1,0,4,1,1,0,1,1,1
53050,116,1,0,3,0,1,2,4,1,0,0,1,1,1
53051,84,0,0,1,0,1,1,3,1,1,0,1,1,1
53054,89,1,0,5,0,1,1,4,1,1,1,1,1,1
53055,89,1,0,3,0,0,1,3,1,1,0,1,1,1
53056,16,1,0,12,0,1,3,4,1,1,0,1,1,1
53058,34,1,0,10,0,0,2,4,1,1,0,1,1,1
53059,140,1,0,4,0,1,1,4,1,0,0,1,1,1
53060,101,1,0,2,2,0,3,4,1,0,1,1,1,1
53061,16,0,0,13,2,1,2,4,1,1,0,1,1,1
53064,84,1,0,1,3,0,2,3,1,1,0,1,1,1
53066,62,1,0,12,2,0,3,4,1,1,0,1,0,1
53067,130,1,0,6,3,0,2,4,1,1,0,1,1,0
53068,172,1,0,10,0,1,2,4,1,1,0,1,0,1
53070,9,0,0,10,2,0,2,4,1,1,0,1,1,0
53083,49,0,0,0,0,0,3,4,1,0,0,1,1,1
53084,49,0,0,4,0,0,3,4,1,0,0,1,1,1
53090,45,1,0,2,3,0,2,4,0,0,0,0,1,1
53091,30,1,0,2,1,0,2,3,0,0,0,0,1,1
53092,16,1,0,12,3,1,2,4,0,0,0,0,1,1
53093,76,1,0,2,0,0,3,4,1,0,0,0,1,1
53098,8,1,0,12,0,1,2,4,1,1,0,1,1,1
53111,88,1,0,8,0,1,1,4,1,1,0,1,1,0
53117,11,1,0,7,3,0,2,4,1,1,0,1,1,1
53127,9,1,0,11,1,1,2,4,0,1,0,1,1,1
53128,6,0,0,1,3,1,1,4,1,1,0,1,1,1
53129,165,1,0,13,1,0,2,3,1,1,0,1,1,1
53130,130,1,0,4,0,1,2,4,1,0,0,1,1,1
53131,84,1,0,2,3,1,1,4,0,1,0,0,1,1
53132,53,1,0,2,0,1,2,2,1,1,0,1,0,1
53140,106,1,0,3,3,1,2,4,1,0,0,1,1,1
53150,49,0,0,10,0,0,3,4,1,1,0,1,0,1
53152,84,0,0,1,0,0,1,3,1,1,0,1,1,1
53153,16,1,0,12,0,0,2,4,1,1,0,1,1,1
53162,130,0,0,6,3,0,2,4,1,1,0,1,0,0
53165,95,1,0,5,0,1,2,3,1,0,0,1,0,0
53167,6,1,0,2,2,1,2,3,1,0,0,1,1,0
53172,171,0,0,12,0,1,1,4,1,0,0,1,1,1
53173,16,1,0,12,0,1,3,4,1,1,0,1,1,1
53176,34,0,0,10,3,0,2,4,1,0,0,1,0,1
53177,24,1,0,2,0,1,1,3,1,1,0,1,1,0
53180,116,1,0,3,0,0,2,4,1,0,0,1,1,1
53181,116,1,0,10,3,0,2,4,1,0,0,1,1,1
53182,116,1,0,2,1,1,2,4,1,0,0,1,1,1
53187,6,1,0,6,3,1,2,4,1,1,1,1,1,1
53191,37,0,0,13,3,0,2,4,1,1,0,1,1,0
53193,52,1,0,4,0,1,1,4,1,1,0,0,1,0
53195,16,1,0,0,0,1,3,4,1,0,0,1,1,1
53200,165,1,0,13,0,1,2,3,0,0,0,0,1,1
53202,35,1,0,1,0,1,2,4,1,0,0,1,1,1
53209,11,0,0,10,3,0,2,3,1,0,0,1,1,0
53211,44,1,0,13,1,0,2,4,1,1,0,1,1,1
53212,130,1,0,2,0,0,2,4,1,1,0,1,1,1
53213,130,1,0,0,0,0,2,4,1,1,0,1,1,0
53217,9,1,0,6,3,0,2,4,1,0,0,1,1,1
53221,25,1,0,2,0,1,2,4,1,1,0,1,1,1
53222,88,1,0,14,0,1,1,4,0,1,0,0,1,1
53223,84,1,0,2,3,0,1,3,1,0,1,1,1,1
53227,116,1,0,12,0,0,2,4,1,1,0,1,1,1
53229,11,1,0,9,0,0,1,2,1,1,0,1,0,0
53230,15,1,0,0,0,0,2,4,1,1,0,1,1,1
53237,155,1,0,13,0,1,3,3,1,0,0,1,0,1
53240,24,1,0,2,0,0,1,4,1,1,0,0,1,1
53242,94,1,0,12,1,1,3,4,0,0,0,0,1,1
53246,94,1,0,12,3,1,2,4,1,0,0,1,1,1
53252,106,1,0,10,2,1,1,4,1,1,0,1,1,1
53253,30,1,0,2,3,1,2,3,1,1,0,1,1,1
53254,94,1,0,4,1,0,2,4,1,0,1,1,1,1
53265,153,0,0,11,0,1,2,3,1,1,0,1,0,1
53268,113,1,0,2,3,1,2,4,1,1,0,1,1,1
53274,88,0,0,14,0,0,0,4,1,1,0,1,1,1
53280,165,1,0,2,3,0,2,4,1,0,0,1,1,1
53284,152,0,0,14,0,0,1,3,1,1,1,1,1,1
53289,106,1,0,2,0,1,2,4,1,1,0,1,1,1
53291,173,0,0,6,3,1,1,4,1,1,0,1,1,1
53293,6,1,0,4,0,0,2,4,1,1,0,1,1,1
53295,9,1,0,4,0,0,2,4,1,1,0,1,1,1
53296,88,1,0,7,0,0,1,4,1,1,0,0,1,1
53298,132,1,0,1,0,0,2,4,1,1,0,1,1,1
53299,152,1,0,2,0,1,2,4,1,1,0,1,1,1
53301,106,1,0,4,0,1,2,4,1,0,0,1,1,1
53302,62,0,0,4,2,0,3,2,1,1,0,1,1,1
53303,44,0,0,9,3,1,1,4,1,1,1,1,1,1
53306,34,1,0,0,0,1,1,3,1,0,0,0,1,1
53307,131,1,0,2,0,0,2,3,1,1,0,1,1,1
53312,88,1,0,2,1,0,0,4,1,1,0,1,1,1
53315,38,1,0,3,0,1,1,4,1,1,0,1,1,1
53322,162,1,0,2,2,0,2,4,1,1,0,1,1,0
53326,130,0,0,6,3,1,1,4,1,0,0,1,1,1
53328,58,0,0,10,0,1,2,4,1,1,0,1,1,1
53329,58,0,0,12,3,1,1,4,1,1,0,1,1,0
53330,30,1,0,2,1,1,2,3,1,1,0,1,1,1
53332,88,1,0,7,0,0,1,3,1,1,0,1,1,0
53338,30,1,0,2,3,0,2,3,1,0,0,1,1,1
53340,16,1,0,12,3,0,2,4,0,0,0,1,1,1
53345,106,1,0,3,3,0,2,4,1,0,0,1,1,1
53348,44,1,0,6,3,0,2,4,1,1,0,1,1,0
53349,9,1,0,2,0,0,2,4,0,0,0,0,1,1
53353,9,1,0,14,3,1,1,4,1,1,0,1,1,1
53359,94,1,0,12,3,0,2,4,1,1,1,1,1,1
53360,106,1,0,13,3,1,2,4,1,1,1,1,1,1
53369,137,1,0,2,0,0,3,4,1,0,0,1,0,0
